# T9      λpnFull/λpnBorn   
0.01525084847191002      1
0.015348583573400906      1
0.01544694501054001      1
0.01554593679720093      1
0.015645562972980195      1
0.01574582760336209      1
0.015846734779884568      1
0.015948288620306228      1
0.016050493268774318      1
0.01615335289599387      1
0.01625687169939789      1
0.016361053903318643      1
0.016465903759160044      1
0.016571425545571124      1
0.016677623568620677      1
0.016784502161972928      1
0.0168920656870644      1
0.017000318533281898      1
0.017109265118141627      1
0.01721890988746945      1
0.017329257315582308      1
0.017440311905470848      1
0.017552078188983106      1
0.017664560727009497      1
0.017777764109668907      1
0.017891692956496005      1
0.01800635191662979      1
0.018121745669003226      1
0.01823787892253429      1
0.018354756416318035      1
0.018472382919820025      1
0.018590763233070958      1
0.018709902186862533      1
0.018829804642944616      1
0.018950475494223577      1
0.019071919664962012      1
0.01919414211097965      1
0.019317147819855614      1
0.019440941811131936      1
0.01956552913651839      1
0.01969091488009867      1
0.01981710415853781      1
0.019944102121291007      1
0.020071913950813758      1
0.020200544862773343      1
0.020330000106261657      1
0.0204602849640094      1
0.020591404752601697      1
0.020723364822695      1
0.020856170559235453      1
0.020989827381678653      1
0.021124340744210778      1
0.021259716135971208      1
0.021395959081276422      1
0.021533075139845564      1
0.02167106990702721      1
0.021809949014027757      1
0.0219497181281412      1
0.022090382952980384      1
0.022231949228709816      1
0.022374422732279825      1
0.022517809277662348      1
0.022662114716088175      1
0.022807344936285737      1
0.02295350586472138      1
0.02310060346584122      1
0.023248643742314577      1
0.023397632735278857      1
0.02354757652458612      1
0.02369848122905118      1
0.023850353006701273      1
0.024003198055027413      1
0.024157022611237176      1
0.02431183295250938      1
0.024467635396250104      1
0.024624436300350567      1
0.02478224206344654      1
0.024941059125179448      1
0.025100893966459245      1
0.025261753109728707      1
0.025423643119229795      1
0.025586570601271386      1
0.025750542204498912      1
0.025915564620165664      1
0.02608164458240584      1
0.026248788868509402      1
0.026417004299198504      1
0.026586297738906004      1
0.02675667609605544      1
0.026928146323343012      1
0.02710071541802133      1
0.02727439042218483      1
0.027449178423057323      1
0.02762508655328105      1
0.027802121991207834      1
0.027980291961191974      1
0.02815960373388505      1
0.02834006462653269      1
0.028521682003273006      1
0.02870446327543732      1
0.02888841590185241      1
0.029073547389145003      1
0.029259865292048045      1
0.029447377213709002      1
0.029636090806000184      1
0.029826013769830847      1
0.030017153855461644      1
0.03020951886282073      1
0.030403116641822138      1
0.030597955092686095      1
0.030794042166261398      1
0.03099138586434993      1
0.031189994240033048      1
0.0313898753980004      1
0.03159103749488049      1
0.031793488739573626      1
0.0319972373935869      1
0.03220229177137119      1
0.0324086602406607      1
0.03261635122281417      1
0.032825373193158695      1
0.033035734681335485      1
0.033247444271648      1
0.03346051060341226      1
0.03367494237130929      1
0.03389074832574008      1
0.03410793727318253      1
0.034326518076550905      1
0.03454649965555747      1
0.03476789098707648      1
0.03499070110551056      1
0.03521493910315922      1
0.035440614130590124      1
0.03566773539701229      1
0.03589631217065198      1
0.03612635377913098      1
0.036357869609847035      1
0.03659086911035721      1
0.03682536178876309      1
0.03706135721409911      1
0.0372988650167228      1
0.03753789488870785      1
0.03777845658423974      1
0.038020559920013505      1
0.038264214775634645      1
0.03850943109402205      1
0.03875621888181386      1
0.03900458820977577      1
0.039254549213212      1
0.039506112092378975      1
0.03975928711290131      1
0.04001408460619109      1
0.04027051496986917      1
0.040528588668189626      1
0.04078831623246672      1
0.041049708261504635      1
0.04131277542203013      1
0.04157752844912755      1
0.041843978146677195      1
0.04211213538779599      1
0.04238201111528125      1
0.042653616342057304      1
0.04292696215162472      1
0.04320205969851285      1
0.04347892020873472      1
0.04375755498024543      1
0.04403797538340297      1
0.0443201928614323      1
0.04460421893089241      1
0.04489006518214603      1
0.0451777432798329      1
0.04546726496334556      1
0.045758642047308506      1
0.04605188642206027      1
0.046347010054138625      1
0.04664402498676904      1
0.04694294334035585      1
0.04724377731297719      1
0.047546539180882544      1
0.04785124129899376      1
0.04815789610140926      1
0.04846651610191138      1
0.04877711389447718      1
0.04908970215379205      1
0.04940429363576732      1
0.04972090117806053      1
0.05003953770059935      1
0.050360216206108976      1
0.05068294978064239      1
0.051007751594114796      1
0.05133463490084063      1
0.05166361304007482      1
0.05199469943655683      1
0.05232790760105861      1
0.05266325113093603      1
0.05300074371068345      1
0.05334039911249256      1
0.05368223119681404      1
0.054026253912923365      1
0.05437248129948994      1
0.05472092748515001      1
0.05507160668908335      1
0.05542453322159315      1
0.055779721484690445      1
0.05613718597268146      1
0.05649694127275927      1
0.05685900206559898      1
0.057223383125956845      1
0.05759009932327328      1
0.05795916562227935      1
0.05833059708360785      1
0.058704408864407524      1
0.05908061621896179      1
0.05945923449931127      1
0.05984027915587999      1
0.06022376573810624      1
0.06060970989507683      1
0.0609981273761658      1
0.0613890340316771      1
0.061782445813491356      1
0.06217837877571698      1
0.062576849075345      1
0.06297787297290872      1
0.06338146683314703      1
0.06378764712567232      1
0.0641964304256425      1
0.06460783341443746      1
0.06502187288033981      1
0.0654385657192197      1
0.06585792893522478      1
0.06627997964147365      1
0.06670473506075443      1
0.0671322125262275      1
0.06756242948213283      1
0.06799540348450195      1
0.06843115220187408      1
0.06886969341601751      1
0.06931104502265491      1
0.06975522503219375      1
0.07020225157046137      1
0.07065214287944428      1
0.07110491731803306      1
0.07156059336277111      1
0.07201918960860891      1
0.07248072476966265      1
0.072945217679978      1
0.07341268729429877      1
0.07388315268884008      1
0.07435663306206725      1
0.07483314773547885      1
0.07531271615439541      1
0.07579535788875282      1
0.07628109263390088      1
0.07676994021140733      1
0.07726192056986612      1
0.07775705378571214      1
0.07825536006403998      1
0.0787568597394287      1
0.07926157327677151      1
0.07976952127211095      1
0.08028072445347947      1
0.08079520368174503      1
0.08131297995146256      1
0.08183407439173061      1
0.08235850826705371      1
0.08288630297820992      1
0.08341748006312427      1
0.08395206119774772      1
0.08449006819694149      1
0.0850315230153675      1
0.08557644774838409      1
0.08612486463294781      1
0.08667679604852076      1
0.08723226451798399      1
0.08779129270855639      1
0.08835390343271977      1
0.08892011964914985      1
0.08948996446365304      1
0.0900634611301094      1
0.09064063305142148      1
0.0912215037804695      1
0.09180609702107229      1
0.09239443662895468      1
0.09298654661272096      1
0.09358245113483465      1
0.09418217451260441      1
0.09478574121917661      1
0.09539317588453365      1
0.09600450329649933      1
0.09661974840175025      1
0.09723893630683385      1
0.09786209227919299      1
0.09848924174819687      1
0.0991204103061791      1
0.09975562370948164      1
0.10039490787950608      1
0.10103828890377138      1
0.10168579303697843      1
0.10233744670208139      1
0.10299327649136616      1
0.1036533091675352      1
0.10431757166479985      1
0.10498609108997947      1
0.10565889472360747      1
0.10633601002104469      1
0.10701746461359962      1
0.10770328630965625      1
0.10839350309580852      1
0.10908814313800254      1
0.10978723478268598      1
0.11049080655796482      1
0.11119888717476738      1
0.11191150552801622      1
0.11262869069780693      1
0.11335047195059501      1
0.11407687874039013      1
0.11480794070995803      1
0.11554368769203023      1
0.11628414971052127      1
0.11702935698175426      1
0.11777933991569349      1
0.11853412911718562      1
0.1192937553872086      1
0.12005824972412849      1
0.1208276433249644      1
0.1216019675866618      1
0.1223812541073734      1
0.1231655346877488      1
0.12395484133223213      1
0.12474920625036812      1
0.12554866185811633      1
0.12635324077917437      1
0.12716297584630856      1
0.1279779001026943      1
0.12879804680326418      1
0.12962344941606513      1
0.13045414162362412      1
0.13129015732432264      1
0.13213153063378028      1
0.1329782958862464      1
0.13383048763600158      1
0.1346881406587676      1
0.13555128995312654      1
0.13641997074194892      1
0.13729421847383128      1
0.13817406882454242      1
0.13905955769847947      1
0.13995072123013294      1
0.14084759578556139      1
0.14175021796387524      1
0.14265862459873044      1
0.14357285275983167      1
0.14449293975444474      1
0.14541892312891921      1
0.14635084067022053      1
0.14728873040747198      1
0.14823263061350653      1
0.14918257980642893      1
0.1501386167511871      1
0.15110078046115422      1
0.15206911019972086      1
0.15304364548189706      1
0.15402442607592495      1
0.15501149200490147      1
0.15600488354841183      1
0.15700464124417296      1
0.15801080588968783      1
0.15902341854391036      1
0.16004252052892085      1
0.16106815343161218      1
0.16210035910538725      1
0.16313917967186625      1
0.16418465752260605      1
0.16523683532082986      1
0.16629575600316832      1
0.16736146278141148      1
0.16843399914427232      1
0.1695134088591615      1
0.170599735973973      1
0.1716930248188819      1
0.17279332000815345      1
0.17390066644196336      1
0.17501510930823028      1
0.17613669408445992      1
0.1772654665396005      1
0.17840147273591073      1
0.1795447590308394      1
0.1806953720789172      1
0.1818533588336604      1
0.183018766549487      1
0.18419164278364525      1
0.18537203539815394      1
0.1865599925617558      1
0.18775556275188304      1
0.18895879475663566      1
0.19016973767677223      1
0.1913884409277139      1
0.19261495424156044      1
0.19384932766911997      1
0.19509161158195132      1
0.19634185667441967      1
0.19760011396576507      1
0.19886643480218444      1
0.20014087085892726      1
0.20142347414240366      1
0.20271429699230706      1
0.20401339208375      1
0.2053208124294135      1
0.2066366113817105      1
0.20796084263496328      1
0.20929356022759396      1
0.21063481854433025      1
0.2119846723184244      1
0.2133431766338869      1
0.2147103869277343      1
0.21608635899225126      1
0.21747114897726774      1
0.2188648133924498      1
0.2202674091096058      1
0.22167899336500735      1
0.22309962376172482      1
0.22452935827197792      1
0.22596825523950173      1
0.22741637338192708      1
0.2288737717931769      1
0.2303405099458777      1
0.23181664769378654      1
0.23330224527423335      1
0.23479736331057907      1
0.23630206281468996      1
0.23781640518942662      1
0.2393404522311501      1
0.2408742661322437      1
0.24241790948365066      1
0.2439714452774284      1
0.24553493690931938      1
0.2471084481813376      1
0.24869204330437242      1
0.25028578690080894      1
0.2518897440071649      1
0.25350398007674485      1
0.25512856098231074      1
0.25676355301877074      1
0.2584090229058838      1
0.26006503779098256      1
0.26173166525171365      1
0.26340897329879526      1
0.2650970303787921      1
0.26679590537690956      1
0.2685056676198034      1
0.2702263868784096      1
0.27195813337079155      1
0.27370097776500507      1
0.2754549911819824      1
0.2772202451984345      1
0.2789968118497722      1
0.28078476363304483      1
0.2825841735098997      1
0.2843951149095588      1
0.2862176617318156      1
0.2880518883500504      1
0.2898978696142659      1
0.29175568085414083      1
0.2936253978821045      1
0.29550709699643035      1
0.29740085498434954      1
0.2993067491251844      1
0.3012248571935018      1
0.3031552574622876      1
0.3050980287061398      1
0.3070532502044838      1
0.30902100174480746      1
0.31100136362591685      1
0.312994416661213      1
0.31500024218199046      1
0.3170189220407548      1
0.3190505386145641      1
0.3210951748083898      1
0.32315291405850005      1
0.3252238403358647      1
0.32730803814958154      1
0.3294055925503255      1
0.3315165891338186      1
0.3336411140443235      1
0.33577925397815844      1
0.33793109618723527      1
0.3400967284826199      1
0.342276239238116      1
0.3444697173938706      1
0.346677252460004      1
0.34889893452026244      1
0.35113485423569396      1
0.3533851028483482      1
0.35564977218499944      1
0.35792895466089486      1
0.3602227432835242      1
0.36253123165641626      1
0.3648545139829582      1
0.36719268507023994      1
0.36954584033292254      1
0.37191407579713287      1
0.37429748810438085      1
0.3766961745155039      1
0.3791102329146359      1
0.3815397618132013      1
0.3839848603539352      1
0.3864456283149297      1
0.38892216611370445      1
0.39141457481130526      1
0.3939229561164279      1
0.3964474123895686      1
0.398988046647201      1
0.40154496256598005      1
0.4041182644869733      1
0.4067080574199176      1
0.4093144470475054      1
0.41193753972969677      1
0.4145774425080599      1
0.41723426311013895      1
0.41990810995385097      1
0.4225990921519089      1
0.4253073195162748      1
0.4280329025626413      1
0.4307759525149409      1
0.433536581309885      1
0.4363149016015314      1
0.4391110267658826      1
0.4419250709055106      1
0.4447571488542144      1
0.4476073761817057      1
0.45047586919832483      1
0.45336274495978723      1
0.4562681212719607      1
0.4591921166956716      1
0.462134850551544      1
0.4650964429248683      1
0.46807701467050195      1
0.47107668741780095      1
0.4740955835755832      1
0.4771338263371245      1
0.48019153968518424      1
0.48326884839706613      1
0.4863658780497094      1
0.48948275502481325      1
0.49261960651399445      1
0.49577656052397806      1
0.49895374588181984      1
0.5021512922401644      1
0.5053693300825356      1
0.5086079907286613      1
0.5118674063398321      1
0.5151477099242945      1
0.5184490353426793      1
0.5217715173134627      1
0.5251152914184651      1
0.5284804941083832      1
0.531867262708358      1
0.5352757354235793      1
0.5387060513449258      1
0.5421583504546396      1
0.5456327736320394      1
0.5491294626592701      1
0.552648560227087      1
0.5561902099406799      1
0.5597545563255326      1
0.5633417448333216      1
0.5669519218478496      1
0.5705852346910213      1
0.5742418316288537      1
0.5779218618775269      1
0.5816254756094734      1
0.5853528239595066      1
0.5891040590309871      1
0.5928793339020303      1
0.5966788026317534      1
0.6005026202665616      1
0.6043509428464757      1
0.6082239274114988      1
0.612121732008026      1
0.6160445156952927      1
0.6199924385518658      1
0.6239656616821763      1
0.627964347223093      1
0.6319886583505394      1
0.6360387592861529      1
0.640114815303985      1
0.6442169927372463      1
0.6483454589850949      1
0.652500382519466      1
0.6566819328919482      1
0.6608902807407016      1
0.6651255977974218      1
0.669388056894347      1
0.6736778319713114      1
0.677995098082843      1
0.6823400314053072      1
0.6867128092440957      1
0.6911136100408636      1
0.6955426133808084      1
0.7000000000000002      1
0.7006999999999999      1.0016642975724805
0.7056934754498004      1.0136326882787319
0.7107225364527161      1.0066306255436703
0.7157874366059865      1.0032756544176222
0.7208884313140893      1.0091963107427329
0.7260257778016191      1.0045951724534057
0.7311997351262584      1.0097244945072852
0.7364105641918409      1.0063564195870525
0.7416585277615079      1.006027936474074
0.7469438904709589      1.0063652742739915
0.7522669188417955      1.0068752646851296
0.7576278812949618      1.0050758905175707
0.7630270481642794      1.00618022113644
0.7684646917100794      1.010014116429423
0.773941086132932      1.0043519546966482
0.7794565075874729      1.008670486264393
0.7850112341963287      1.001710926497626
0.7906055460641422      1.006048563337655
0.7962397252916968      1.0095835230190522
0.8019140559901412      1.0028058057770202
0.8076288242953171      1.0095795123200744
0.8133843183821873      1.0020991722553614
0.8191808284793676      1.0053450499099879
0.8250186468837617      1.0092661336931041
0.8308980679753012      1.0009438093350511
0.8368193882317895      1.009148940166385
0.8427829062438525      1.003451309832503
0.8487889227299953      1.0040635356063645
0.8548377405517662      1.0092041061153993
0.8609296647290292      0.999160166481886
0.8670650024553449      1.007920739286757
0.873244063113461      1.0046722635331848
0.8794671582909138      1.0024772527717944
0.8857346017957397      1.0094482390156945
0.8920467096723002      1.0009137716873036
0.898403800217218      1.0061025420032534
0.9048061939954287      1.0058221324031054
0.9112542138563444      1.0007457096445016
0.9177481849501348      1.0096892628142287
0.9242884347441229      1.0026163577304177
0.9308752930392983      1.00394736715977
0.9375090919869472      1.0069323915433543
0.9441901661054025      0.999436274027977
0.9509188522969115      1.0067818162876285
0.9576954898646255      1.004003189732664
0.9645204205297085      1.0016987612554844
0.9713939884485702      1.008189101694184
0.9783165402302196      1.0010693786751943
0.9852884249537439      1.0040460663367103
0.9923099941859105      1.0056239057988017
0.9993816019988961      0.9999395250686999
1.0065036049881408      1.0058351074501926
1.0136763622903302      1.0029387600439619
1.0209002356015047      1.0019308698810385
1.0281755891952988      1.006938638435743
1.0355027899413114      1.0000061162485123
1.0428822073236033      1.0033458457511124
1.0503142134593306      1.005324613443563
1.0577991831175093      1.0007440356386
1.065337493737912      1.0041065062405106
1.0729295254501032      1.002630092807617
1.0805756610926054      1.0019544814046077
1.0882762862322057      1.0041672739763408
1.0960317891833982      1.0006974275397575
1.1038425610279654      1.0025609526450339
1.1117089956346988      1.0035117218260454
1.1196314896792603      1.001841858116402
1.1276104426641855      1.0025431678586947
1.1356462569390282      1.0021484331401067
1.1437393377206508      1.002435349514006
1.1518900931136566      1.0019024110595809
1.16009893413097      1.002953081470253
1.1683662747145618      1.00247303692202
1.176692531756323      1.0006578638836268
1.1850781251190872      1.0037568804527255
1.1935234776578025      1.001965330978824
1.2020290152408548      0.9992835313327383
1.2105951667715429      1.0039300377411426
1.219222364209706      1.0009352061636254
1.2279110425935063      1.0007341495960569
1.2366616400613666      1.0036173355200264
1.2454745978740631      0.9994141237031072
1.254350360436978      1.0015460414304564
1.2632893753225074      1.0028410303388575
1.2722920932926325      0.999376090973716
1.2813589683216495      1.001765224480602
1.2904904576190606      1.0016296695466609
1.2996870216526306      1.0003779451141923
1.3089491241716071      1.0014409364924697
1.3182772322301042      1.0000157250802133
1.327671816210655      1.0008556306664402
1.337133349847932      1.0006235573569644
1.3466623102526347      1.001172280125472
1.3562591779355493      1.000849257008368
1.3659244368317784      0.9993628585616176
1.3756585743251453      1.0018789160263593
1.3854620812727694      1.000399135644158
1.3953354520298198      0.9989613193905248
1.4052791844744426      1.0021391380633715
1.4152937800328682      0.9995445292150879
1.4253797437046958      0.9997781281004295
1.4355375840883584      1.0019860449307814
1.4457678134067702      0.9983234496955266
1.456070947533156      1.0001505300241993
1.4664475060170643      1.001405462582876
1.4768980121105673      0.999060536529362
1.487422992794645      1.0001172232724913
1.4980229788057609      1.0002086821721627
1.5086985046626236      0.9997309998379309
1.519450108693141      0.9997140292546173
1.5302783330615666      0.9994542278074324
1.541183723795839      1.0000106804682545
1.552166830815115      0.9989734728253802
1.5632282079575013      1.0000468094671757
1.5743684130079814      0.9999287843057437
1.585588007726544      0.9979244488241354
1.5968875578765092      1.0002833152788233
1.6082676332530588      0.9995107602937365
1.6197288077119683      0.9982448247955124
1.6312716591985452      1.000176036748871
1.6428967697767718      0.9987530267269791
1.654604725658657      0.9987495633684248
1.6663961172337967      0.9997416332816146
1.6782715390991456      0.998075414813747
1.6902315900889993      0.9989252353323204
1.7022768733051927      0.9990314536685858
1.7144079961475114      0.9987728988616679
1.7266255703443207      0.9987957204130737
1.7389302119834134      0.9980640604167124
1.751322541543076      0.9991413003595979
1.763803183923378      0.99837969004538
1.7763727684776829      0.9980435441864706
1.7890319290443841      0.9991999784739197
1.8017813039788673      0.9976931849898065
1.8146215361857005      0.9984635563518695
1.8275532731510535      0.9989650684540945
1.8405771669753466      0.996859354583059
1.853693874406137      0.9986090951496233
1.8669040568712332      0.9984500481143893
1.8802083805120486      0.997440555648584
1.8936075162171953      0.9984940233268711
1.9071021396563106      0.9976654918406647
1.9206929313141328      0.9977391865736109
1.9343805765248117      0.9981312842025336
1.948165765506469      0.9974645212391442
1.962049193396006      0.9977682291802259
1.9760315602841523      0.997530378133878
1.990113571250771      0.9978302384646452
2.0042959364004154      0.9975390642675008
2.0185793708981326      0.9966991141801913
2.03296459500553      0.9979211458319968
2.0474523341170956      0.9970602926498147
2.0620433187967735      0.9971481319374016
2.0767382848148084      0.9977472498913786
2.0915379731848436      0.9963391785542167
2.10644313020129      0.9974614490841017
2.121454507476959      0.997316781801199
2.1365728619809623      0.9959635481878
2.151798956076883      0.9975507658349211
2.1671335575612223      0.9966365825899969
2.182577439702111      0.9963122223592139
2.1981313812783077      0.9974256728382795
2.213796166618467      0.9957126355576146
2.22957258564069      0.9964323123534519
2.24546143389236      0.9970950445591489
2.261463512590255      0.9957667809996503
2.2775796286609546      0.9963336873737673
2.293810594781526      0.9964602410717485
2.310157229420507      0.9958545378781125
2.3266203568791775      0.9960167015118139
2.343200807333127      0.9956489098486812
2.3598994168741156      0.9957448729368776
2.3767170275522367      0.9955191944337992
2.3936544874183774      0.995687169542724
2.410712650566984      0.995415749524034
2.427892377179129      0.994823851983788
2.4451945335658873      0.9955081434110578
2.462619992212024      0.9948893642801487
2.4801696318199857      0.9949320787240931
2.497844337354214      0.995124216514938
2.5156450000857706      0.9941788432211117
2.533572517637279      0.9953211132553241
2.5516277940281893      0.9945495553106907
2.5698117397203664      0.9934797429684775
2.588125271663998      0.9950400720935897
2.606569313343836      0.9937982697965019
2.625144794825763      0.9938288884685322
2.6438526528036905      0.9943962277738195
2.662693830646798      0.992885559378789
2.681669278447098      0.9940339345439214
2.700779953067349      0.9935511483146933
2.720026818189306      0.9925485197131076
2.739410844362315      0.9940905192188634
2.7589330090522544      0.9925340355797484
2.7785942966908257      0.9926641808191995
2.798395698725193      0.9933246536471335
2.8183382136679813      0.9913972281414731
2.8384228471476245      0.9926819579915384
2.858650611959076      0.9922460301981195
2.8790225281148847      0.9914548547851227
2.899539622896624      0.99262283168861
2.9202029309066964      0.99105495602102
2.941013494120509      0.9914323412386848
2.9619723619390084      0.9919726614298178
2.983080591241606      0.9903500223228944
3.004339246439468      0.991353929673221
3.0257493995291886      0.9907433351395563
3.0473121301468535      0.9902923993963189
3.069028525622475      0.9912453956452548
3.090899681034824      0.9894518862299376
3.112926699266655      0.9902022879140044
3.135110691060314      0.990419020954997
3.157452775073753      0.9892286532279222
3.1799540779369404      0.9901062876882415
3.20261573430867      0.9891263336047134
3.225438886933781      0.9891394595839361
3.2484246867007798      0.9900334102739397
3.271574292699875      0.9882207236548312
3.29488887228143      0.9890429587219041
3.318369601114823      0.9887255880833903
3.3420176632477343      0.988042022265461
3.3658342511658557      0.988896611595134
3.389820565853017      0.9873341854822061
3.4139778168517556      0.9878744764886629
3.438307222324302      0.9881301540412722
3.4628100091140093      0.9868743622049787
3.4874874128072224      0.9877738507332325
3.5123406777955792      0.986788302953701
3.537371057338761      0.9867557761960589
3.5625798136276954      0.987495747639285
3.587968217848197      0.9857482433832488
3.61353755024507      0.9867320994053926
3.6392891001866734      0.9862271871333654
3.665224166229928      0.9857013112014722
3.6913440561858075      0.9868316787838592
3.717650087185281      0.9850623616498871
3.744143585745732      0.985777127177267
3.770825887837854      0.9856556027360113
3.7976983389530115      0.9846922630128527
3.824762294171093      0.9859157381350656
3.8520191182288444      0.9844783672134985
3.879470185588682      0.9847070331937625
3.9071168805080054      0.984844846589701
3.934960597109002      0.9834912868734594
3.9630027394489415      0.9848851300794904
3.9912447215909865      0.9837589971077452
4.019687967675489      0.9836324379941633
4.04833391199181      0.984007987021675
4.0771839990506455      0.9828526771622459
4.106239683656867      0.9839688429340374
4.1355024309828785      0.983084991932708
4.1649737166425105      0.982668250380974
4.194655026765414      0.98321818476131
4.2245478580720155      0.9823646495654841
4.254653717948981      0.9831785279650461
4.284974124525235      0.9824228079673907
4.315510606748508      0.9817454890089735
4.346264704462441      0.9822937525238179
4.377237968484229      0.9816891395779359
4.408431960682832      0.9820735836067931
4.439848254057723      0.9815371845403386
4.471488432818215      0.981201877299063
4.503354092463348      0.9812942460054154
4.535446839862341      0.9810254904914356
4.5677682933356225      0.9809660029790523
4.600320082736435      0.980759500654993
4.633103849533021      0.980781609952859
4.6661212468914055      0.9804086825601146
4.699373939758745      0.9804905320415994
4.732863604947296      0.9801219124090722
4.766591931218965      0.9800301281703807
4.8005606193704695      0.9803415688889378
4.834771382319101      0.9794129622024854
4.8692259451891005      0.9797729561700317
4.903926045398652      0.9793435585218849
4.9388734327474975      0.9791274413439595
4.974069869505165      0.9798171062628338
5.009517130499836      0.9784094652014379
5.045217003207851      0.9791420454151846
5.081171287843836      0.978691623587262
5.117381797451484      0.9783965304148827
5.153850357994984      0.9790745458580891
5.1905788084510895      0.9778191446418226
5.227569000901862      0.9786448640957549
5.264822800628053      0.9780716629568209
5.302342086203171      0.9776483554864163
5.3401287495882155      0.9781441726991633
5.378184696227066      0.9772481082413097
5.416511845142582      0.9779867864678078
5.455112129033369      0.977308897814954
5.493987494371227      0.9768807625859739
5.533139901499318      0.9772580816638133
5.572571324731014      0.97680850407871
5.612283752449446      0.9771031490979929
5.65227918720779      0.9767455177491624
5.692559645830226      0.9766525100918669
5.7331271595136535      0.9765080168589796
5.7739837739301185      0.9764300107654933
5.815131549329957      0.9760754972746432
5.856572560645697      0.9760627512396439
5.8983088975966895      0.9762601182756052
5.940342664794475      0.9756028734219551
5.982675981848926      0.9759630770295513
6.025310983475121      0.9750566238256366
6.068249819600989      0.9754872372712036
6.111494655475735      0.9755326881441733
6.155047671779011      0.9749269091915117
6.198911064730887      0.9757316930391983
6.243087046202603      0.9746323695377138
6.287577843828093      0.9750289966832169
6.332385701116325      0.9748069692604341
6.377512877564438      0.9741821851286416
6.422961648771666      0.9748642839710555
6.468734306554101      0.9740245375763518
6.514833159060252      0.9744920599906559
6.561260530887444      0.974082170572419
6.608018763199036      0.9736232258319826
6.655110213842472      0.9740311983925907
6.702537257468188      0.9736768813928554
6.750302285649351      0.9738797830140576
6.798407707002458      0.9735519316665949
6.846855947308796      0.973499303006136
6.895649449636766      0.9732094455622606
6.944790674465067      0.9732415915899326
6.9942820998067905      0.9727682436913755
7.044126221334354      0.9728876676530126
7.094325552505368      0.9730368920139886
7.144882624689368      0.972443953889484
7.195799987295467      0.9729620285942925
7.247080207900912      0.9720581741800883
7.2987258723805555      0.9725113552609551
7.350739585037266      0.9724031081976133
7.403123968733229      0.9718497813317503
7.455881665022225      0.9724842571470588
7.509015334282831      0.9715360595450114
7.562527655852569      0.9720109617832361
7.616421328163026      0.9716130890163336
7.670699068875913      0.971194399842661
7.725363615020112      0.9715844578493222
7.7804177231296965      0.9711377331636472
7.835864169382932      0.9714567590376035
7.891705749742262      0.9711137838808866
7.947945280095321      0.9710555005302288
8.004585596396897      0.9708784406418942
8.061629554811962      0.9708303235572324
8.119080031859685      0.9704646520733186
8.176939924558493      0.9705106139029592
8.235212150572162      0.9705088757468251
8.293899648356922      0.970102162362082
8.353005377309655      0.9705542748977632
8.412532317917117      0.9696104283698818
8.472483471906232      0.970146111891097
8.53286186239546      0.9698892306210661
8.593670534047254      0.96961162338531
8.654912553221566      0.9700101289892045
8.71659100813049      0.969128361328729
8.778709008993985      0.9697793109038674
8.841269688196714      0.9691799283310568
8.904276200446002      0.9690085239102009
8.967731722930905      0.9691290649553284
9.031639455482429      0.9687555060707993
9.096002620734895      0.9689840899777711
